股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),spot_error,快照时间,现价,涨幅,周转率,成交额,成交额_亿元,流通市值_亿元,总市值_亿元,市盈率_TTM,市净率,股息率_TTM,52周最高,52周最低,daily_error,financial_error,60日涨幅,120日涨幅,信号价,MA5,MA10,MA20,MA60,MA120,20日回撤,毛利率,ROE,营收同比,归母净利润同比,月涨幅分位,年涨幅分位,换手率分位,成交额分位,60日涨幅分位,120日涨幅分位,52周位置,距52周高点比例,基本面打分,基本面依据,短期走势打分,短期依据,中期走势打分,中期依据,综合打分,综合排名
002222,福晶科技,芯片智造,光刻设备,晶体龙头、产能领先,58.7,105.2,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089375b0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz002222/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108936e00>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=002222&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108935000>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.3178294573643411,0.5310077519379846,0.5,0.5,0.5,0.5,,,37.0,光刻设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,26.7,月涨幅分位32%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,29.6,67
300373,扬杰科技,芯片智造,功率半导体,行业核心、国产替代、技术领先,68.3,102.5,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d3df0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz300373/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d0430>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=300373&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a28e50>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.6085271317829457,0.46511627906976744,0.5,0.5,0.5,0.5,,,33.0,技术领先、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,31.8,月涨幅分位61%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,29.5,68
688126,沪硅产业,芯片智造,大硅片,12英寸龙头、产能领先,62.3,100.2,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d0bb0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688126/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108937c70>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688126&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x103e6ad40>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.43410852713178294,0.4069767441860465,0.5,0.5,0.5,0.5,,,35.0,龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,27.8,月涨幅分位43%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,29.1,69
688256,寒武纪,芯片智造,AI算力芯片,训练芯片核心、技术标杆,45.2,150.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d0e20>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688256/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d2aa0>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688256&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a292d0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.015503875968992248,0.9341085271317829,0.5,0.5,0.5,0.5,,,37.0,AI算力芯片、技术标杆、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,24.7,月涨幅分位2%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,29.0,70
688409,富创精密,芯片智造,薄膜沉积,零部件核心、技术领先,62.1,98.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108937250>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688409/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a8850>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688409&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab970>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.38372093023255816,0.35271317829457366,0.5,0.5,0.5,0.5,,,36.0,薄膜沉积、技术领先、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,26.2,月涨幅分位38%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,29.0,70
300576,容大感光,芯片智造,光刻胶,核心供应商、技术领先,62.1,98.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d3a60>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz300576/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d1e10>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=300576&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a28ac0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.38372093023255816,0.35271317829457366,0.5,0.5,0.5,0.5,,,36.0,光刻胶、技术领先、核心供应商、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,26.2,月涨幅分位38%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,29.0,70
300236,上海新阳,芯片智造,光刻胶,g线核心、国产替代,65.2,102.5,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d3130>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz300236/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d0e50>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=300236&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089aae00>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.5,0.46511627906976744,0.5,0.5,0.5,0.5,,,33.0,光刻胶、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,29.7,月涨幅分位50%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.9,73
688362,甬矽电子,芯片智造,传统封测,封测核心、国产替代、技术领先,65.2,102.5,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a84f0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688362/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x103e69e40>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688362&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089aaef0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.5,0.46511627906976744,0.5,0.5,0.5,0.5,,,33.0,技术领先、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,29.7,月涨幅分位50%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.9,73
688729,屹唐股份,芯片智造,刻蚀设备,行业核心、技术突破,62.1,95.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a01480>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688729/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d3610>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688729&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d2530>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.38372093023255816,0.2713178294573643,0.5,0.5,0.5,0.5,,,36.0,刻蚀设备、技术突破、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,25.4,月涨幅分位38%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.8,75
605111,新洁能,芯片智造,功率半导体,行业核心、MOSFET龙头、国产替代,62.1,95.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d09d0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh605111/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ab2b0>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=605111&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a9e10>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.38372093023255816,0.2713178294573643,0.5,0.5,0.5,0.5,,,36.0,龙头、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,25.4,月涨幅分位38%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.8,75
688262,国芯科技,芯片智造,车规芯片,车规MCU核心、技术领先,65.2,105.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108935660>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688262/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089347c0>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688262&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x103e69cc0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.5,0.5658914728682171,0.5,0.5,0.5,0.5,,,32.0,车规芯片、技术领先、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,30.7,月涨幅分位50%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.8,75
600487,亨通光电,光模块,光纤光缆,光纤龙头、光棒自主、全产业链、产能领先,60.3,95.2,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d09d0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh600487/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a4b640>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=600487&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a9420>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.3333333333333333,0.2248062015503876,0.5,0.5,0.5,0.5,,,37.0,光纤光缆、龙头、产能领先、全产业链；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,23.9,月涨幅分位33%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.7,78
300260,新莱应材,芯片智造,CMP设备,零部件核心、国产替代,62.1,98.3,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d05e0>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz300260/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d06a0>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=300260&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089ad360>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.38372093023255816,0.35271317829457366,0.5,0.5,0.5,0.5,,,35.0,CMP设备、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,26.2,月涨幅分位38%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.6,79
688146,中船特气,芯片智造,电子特气,行业核心、国产替代,65.2,102.5,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d1c60>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688146/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d3190>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688146&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d2500>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.5,0.46511627906976744,0.5,0.5,0.5,0.5,,,32.0,电子特气、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,29.7,月涨幅分位50%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.5,80
688372,伟测科技,芯片智造,传统封测,测试服务核心、技术领先,68.3,105.2,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a4b880>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sh688372/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x103e69e40>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=688372&id=client_stock_importance&market=17&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089375e0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.6085271317829457,0.5310077519379846,0.5,0.5,0.5,0.5,,,30.0,技术领先、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,32.5,月涨幅分位61%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.5,80
300331,苏大维格,芯片智造,光刻设备,掩膜核心、国产替代,55.3,98.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089a8190>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz300331/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108937c70>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=300331&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089aa9e0>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.2054263565891473,0.3953488372093023,0.5,0.5,0.5,0.5,,,36.0,光刻设备、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,23.1,月涨幅分位21%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.1,82
300655,晶瑞电材,芯片智造,光刻胶,核心供应商、国产替代,58.5,95.6,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'xueqiu.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d2c80>: Failed to resolve \'xueqiu.com\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,"ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'finance.sina.com.cn\', port=443): Max retries exceeded with url: /realstock/company/sz300655/hisdata_klc2/klc_kl.js (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x108a2a050>: Failed to resolve \'finance.sina.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))","ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'basic.10jqka.com.cn\', port=443): Max retries exceeded with url: /basicapi/finance/index/v1/app_data/?code=300655&id=client_stock_importance&market=33&type=stock&page=1&size=50&period=0 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x1089d0970>: Failed to resolve \'basic.10jqka.com.cn\' ([Errno 8] nodename nor servname provided, or not known)""))'))",,,,,,,,,,,,,,0.2713178294573643,0.2713178294573643,0.5,0.5,0.5,0.5,,,36.0,光刻胶、国产替代、核心供应商、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率nan%，竞争压力较大；ROE nan%偏低；营收同比nan%；利润同比nan%,23.1,月涨幅分位27%；换手率缺失；成交额缺失,22.5,60日涨幅分位50%；52周位置缺失；20日回撤缺失,28.1,82
